BHK,Size,Floor,Area Locality,City,Bathroom,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,Rent
2,55,457,2037,2,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
3,1500,4,1984,2,3,0,1,0,0,0,1,1,0,0,0,0,1,45000
2,400,253,966,2,1,0,0,1,0,0,1,0,1,0,0,0,1,20000
3,100,16,1045,2,2,0,1,0,1,0,0,0,1,0,0,0,1,10000
2,500,14,1765,2,1,0,0,1,0,0,1,0,1,0,0,0,1,5000
2,100,456,1695,2,2,0,0,1,0,0,1,0,1,0,0,0,1,8000
2,455,16,441,2,1,0,0,1,0,0,1,0,1,0,0,0,1,13000
2,80,269,102,2,1,0,1,0,0,1,0,0,1,0,0,0,1,15000
2,450,454,341,2,1,0,0,1,0,0,1,0,1,0,0,0,1,7500
1,400,446,1587,2,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
4,300,14,2056,2,4,0,0,1,0,0,1,0,1,0,0,0,1,100000
2,700,196,1692,2,2,0,0,1,0,1,0,0,1,0,0,0,1,12000
2,600,312,1275,2,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,800,196,291,2,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,950,196,370,2,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,450,311,1815,2,1,0,0,1,0,1,0,0,1,0,0,0,1,15000
1,450,14,1602,2,1,0,1,0,0,0,1,0,1,0,0,0,1,10000
2,68,270,2037,2,1,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,850,198,1635,2,2,0,1,0,0,0,1,0,1,0,1,0,0,14500
2,1000,269,1038,2,2,0,0,1,0,1,0,0,1,0,0,0,1,18500
1,600,311,1634,2,1,0,1,0,1,0,0,1,0,0,1,0,0,24000
2,65,457,1381,2,1,0,0,1,0,0,1,0,1,0,0,0,1,11000
3,1700,1,2056,2,3,0,1,0,0,1,0,1,0,0,1,0,0,52000
3,1800,457,1076,2,3,0,1,0,0,1,0,0,1,0,1,0,0,70000
2,1000,269,2037,2,1,0,0,1,0,1,0,0,1,0,0,0,1,12000
2,900,198,1508,2,2,0,1,0,0,1,0,1,0,0,1,0,0,22000
4,2300,1,1828,2,4,0,0,1,0,1,0,0,1,0,0,0,1,200000
2,75,14,662,2,2,0,0,1,0,0,1,0,1,0,0,0,1,20000
3,200,16,1503,2,3,0,1,0,0,1,0,1,0,0,1,0,0,45000
1,200,198,2198,2,1,0,1,0,0,0,1,1,0,0,1,0,0,8000
2,450,269,1101,2,1,0,1,0,0,1,0,0,1,0,1,0,0,9500
2,750,16,962,2,2,0,1,0,1,0,0,1,0,0,1,0,0,25000
2,400,16,2198,2,1,0,1,0,0,0,1,1,0,0,1,0,0,12000
2,84,16,1500,2,2,0,1,0,0,1,0,1,0,0,1,0,0,24000
2,90,196,1699,2,2,0,0,1,0,0,1,0,1,0,0,0,1,27000
2,90,198,1218,2,2,0,0,1,0,1,0,0,1,0,0,0,1,18000
2,500,14,1074,2,2,0,0,1,0,1,0,0,1,0,0,0,1,17000
2,75,312,33,2,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
1,512,14,1504,2,1,0,1,0,1,0,0,0,1,0,1,0,0,13000
3,1500,14,2056,2,3,0,1,0,0,1,0,1,0,0,1,0,0,70000
1,446,198,82,2,1,0,0,1,0,0,1,0,1,0,0,0,1,14000
3,1100,312,591,2,2,0,0,1,0,1,0,0,1,0,0,0,1,32000
1,125,10,1765,2,1,0,0,1,0,0,1,0,1,0,0,0,1,4000
3,1800,270,617,2,3,0,0,1,1,0,0,0,1,0,0,0,1,100000
3,1300,16,393,2,2,0,0,1,0,0,1,0,1,0,1,0,0,20000
3,2000,378,150,2,2,0,0,1,0,1,0,0,0,1,0,0,1,30000
2,1200,196,659,2,2,0,1,0,1,0,0,1,0,0,0,0,1,150000
3,125,16,2037,2,2,0,0,1,0,0,1,1,0,0,0,0,1,19500
2,730,196,138,2,2,0,1,0,0,0,1,0,1,0,1,0,0,18000
2,160,266,516,2,2,0,1,0,0,1,0,0,1,0,0,0,1,25000
2,1000,454,835,2,2,0,0,1,0,0,1,0,1,0,0,0,1,18000
1,450,17,1500,2,1,0,0,1,1,0,0,0,1,0,0,0,1,10000
2,75,198,1257,2,2,0,0,1,1,0,0,0,1,0,0,0,1,12000
3,2000,14,960,2,3,0,0,1,0,1,0,1,0,0,1,0,0,25000
4,2400,311,1558,2,3,0,0,1,0,0,1,1,0,0,1,0,0,40000
2,1800,454,960,2,2,0,0,1,0,1,0,1,0,0,1,0,0,30000
3,1800,456,1239,2,3,0,0,1,0,0,1,0,0,1,1,0,0,29000
3,2200,198,1408,2,3,0,0,1,0,0,1,0,1,0,1,0,0,35000
3,2200,454,2125,2,2,0,1,0,0,1,0,0,1,0,1,0,0,21000
3,900,269,1932,2,2,0,1,0,0,1,0,0,1,0,1,0,0,31000
2,75,198,393,2,1,0,0,1,0,0,1,0,1,0,0,0,1,8000
2,75,198,1747,2,2,0,0,1,0,1,0,0,1,0,0,0,1,15500
3,1800,269,591,2,3,0,1,0,0,1,0,0,1,0,1,0,0,32000
3,160,198,1932,2,3,0,1,0,0,1,0,0,1,0,1,0,0,30000
4,2700,198,1582,2,4,0,1,0,0,1,0,1,0,0,1,0,0,42000
3,1050,269,1101,2,2,0,1,0,1,0,0,0,1,0,1,0,0,20500
3,1800,196,1794,2,3,0,0,1,1,0,0,0,1,0,0,0,1,60000
2,2700,14,660,2,2,0,0,1,1,0,0,0,1,0,1,0,0,95000
1,499,196,417,2,1,0,1,0,0,1,0,0,0,1,0,0,1,16000
1,450,269,1788,2,1,0,1,0,0,0,1,1,0,0,1,0,0,8500
1,60,269,1498,2,1,0,0,1,0,0,1,0,1,0,0,0,1,14000
3,2200,456,471,2,3,0,0,1,0,0,1,0,1,0,1,0,0,140000
2,130,456,1622,2,1,0,0,1,0,0,1,0,1,0,0,0,1,8000
3,650,269,411,2,1,0,0,1,0,1,0,0,1,0,0,0,1,12500
2,100,269,834,2,1,0,0,1,0,0,1,0,1,0,0,0,1,14000
2,45,196,481,2,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
2,600,196,2013,2,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
3,800,457,894,2,1,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,1500,1,391,2,3,0,1,0,0,0,1,0,1,0,0,0,1,8000
1,30,17,1174,2,1,0,0,1,1,0,0,0,1,0,0,0,1,10000
1,55,456,624,2,1,0,0,1,0,0,1,0,1,0,0,0,1,8500
2,900,456,1408,2,2,0,1,0,0,1,0,0,1,0,0,0,1,25000
2,1000,10,279,2,1,0,1,0,0,0,1,0,1,0,0,0,1,13000
1,360,10,630,2,1,0,0,1,0,1,0,0,1,0,0,0,1,6000
1,450,16,1275,2,1,0,0,1,1,0,0,0,1,0,0,0,1,7000
2,900,312,603,2,2,0,0,1,0,1,0,0,1,0,0,0,1,22000
2,1100,198,901,2,2,0,0,1,1,0,0,0,1,0,0,0,1,40000
2,700,454,1698,2,2,0,0,1,1,0,0,0,1,0,0,0,1,22000
1,400,10,1732,2,1,0,0,1,0,0,1,0,1,0,0,0,1,4500
3,950,456,1696,2,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,3000,17,471,2,4,0,0,1,0,1,0,0,1,0,1,0,0,130000
2,950,266,270,2,2,0,1,0,0,0,1,0,1,0,1,0,0,23000
3,1100,16,415,2,3,0,0,1,0,1,0,0,1,0,1,0,0,45000
1,497,269,1077,2,1,0,1,0,0,0,1,0,1,0,1,0,0,15000
3,100,269,2122,2,2,0,0,1,0,1,0,0,1,0,0,0,1,13000
2,70,16,1819,2,2,0,0,1,0,1,0,0,1,0,0,0,1,10000
2,55,198,539,2,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
1,300,312,547,2,1,0,0,1,0,0,1,0,1,0,0,0,1,6500
1,400,198,1206,2,1,0,1,0,0,0,1,1,0,0,0,0,1,7000
2,500,198,188,2,2,0,0,1,0,1,0,0,1,0,0,0,1,7000
4,650,311,1504,2,2,0,0,1,1,0,0,0,1,0,0,0,1,17401
1,630,454,2037,2,1,0,0,1,1,0,0,0,1,0,0,0,1,5500
1,450,14,452,2,1,0,0,1,0,0,1,0,0,1,0,0,1,20000
2,500,10,1174,2,1,0,0,1,0,1,0,0,1,0,0,0,1,7000
5,200,192,1729,2,5,0,1,0,0,0,1,1,0,0,1,0,0,190000
2,95,16,1816,2,1,0,0,1,0,1,0,0,1,0,0,0,1,13000
4,272,457,1270,2,3,0,1,0,1,0,0,1,0,0,1,0,0,60000
2,800,198,1693,2,2,0,1,0,0,0,1,0,1,0,1,0,0,17000
2,50,198,1406,2,2,0,0,1,0,0,1,0,1,0,0,0,1,16000
1,400,198,1175,2,1,0,0,1,1,0,0,0,1,0,0,0,1,9500
1,450,456,2093,2,1,0,0,1,0,0,1,0,1,0,0,0,1,5000
3,1800,198,823,2,3,0,1,0,0,1,0,0,1,0,1,0,0,27000
3,1800,198,1745,2,3,0,1,0,0,1,0,0,1,0,1,0,0,29000
3,2000,16,2126,2,3,0,1,0,0,1,0,0,1,0,1,0,0,29000
4,2700,196,16,2,4,0,1,0,0,1,0,0,1,0,1,0,0,37000
4,2700,196,16,2,3,0,1,0,0,1,0,0,1,0,1,0,0,36000
3,1800,311,1932,2,3,0,1,0,0,1,0,1,0,0,1,0,0,35000
3,1800,16,1558,2,3,0,1,0,0,1,0,0,1,0,1,0,0,37000
3,1800,196,1932,2,3,0,1,0,0,1,0,0,1,0,1,0,0,30000
3,1200,196,630,2,2,0,0,1,0,1,0,0,1,0,0,0,1,20000
1,600,16,384,2,1,0,1,0,0,1,0,1,0,0,0,0,1,8500
1,350,200,1830,2,1,0,0,1,1,0,0,0,1,0,0,0,1,11000
2,100,198,529,2,2,0,0,1,0,1,0,0,1,0,0,0,1,14000
3,1800,14,1192,2,3,0,1,0,0,0,1,0,1,0,1,0,0,55000
2,900,269,823,2,2,0,1,0,0,1,0,1,0,0,1,0,0,25000
3,1150,269,1101,2,2,0,1,0,0,0,1,0,1,0,1,0,0,20500
4,1400,198,1693,2,2,0,1,0,0,1,0,0,1,0,1,0,0,28000
1,500,457,1165,2,1,0,0,1,0,1,0,0,1,0,0,0,1,5000
4,300,198,16,2,3,0,1,0,0,1,0,0,1,0,1,0,0,35000
3,1800,198,1745,2,3,0,1,0,0,1,0,0,1,0,1,0,0,30000
1,500,269,1368,2,1,0,1,0,0,0,1,0,1,0,1,0,0,10000
1,500,457,1687,2,1,0,0,1,0,0,1,0,1,0,0,0,1,11000
2,80,16,1245,2,2,0,0,1,0,1,0,0,1,0,0,0,1,17000
2,1000,198,913,2,2,0,0,1,0,1,0,1,0,0,1,0,0,35000
3,1600,354,718,2,2,0,0,1,0,0,1,0,1,0,0,0,1,30000
4,1800,371,534,2,4,0,0,1,0,1,0,0,1,0,0,0,1,30000
2,400,457,1693,2,2,0,1,0,0,1,0,0,1,0,1,0,0,13000
2,900,456,393,2,2,0,0,1,0,1,0,0,1,0,0,0,1,13000
1,480,312,547,2,1,0,1,0,0,0,1,0,1,0,1,0,0,11000
1,180,192,1075,2,1,0,1,0,0,0,1,1,0,0,0,0,1,13000
2,1000,14,1299,2,2,0,1,0,0,0,1,1,0,0,1,0,0,33000
3,1120,196,2174,2,2,0,0,1,0,0,1,0,1,0,0,0,1,25000
3,1800,198,1747,2,3,0,1,0,0,1,0,1,0,0,1,0,0,70000
3,1200,14,2094,2,2,0,1,0,0,1,0,0,1,0,0,0,1,30000
1,550,16,445,2,1,0,0,1,0,1,0,0,1,0,1,0,0,9000
2,1400,269,494,2,1,0,0,1,0,0,1,1,0,0,0,0,1,14500
3,1600,198,2059,2,2,0,1,0,0,1,0,1,0,0,1,0,0,50000
1,650,16,1243,2,1,0,1,0,0,1,0,0,1,0,1,0,0,20000
4,120,454,1695,2,4,0,0,1,1,0,0,0,1,0,0,0,1,15000
2,450,14,1165,2,1,0,1,0,0,0,1,0,1,0,0,0,1,7500
1,520,457,2037,2,1,0,0,1,1,0,0,0,1,0,0,0,1,13500
1,850,198,1500,2,1,0,0,1,0,1,0,1,0,0,0,0,1,14000
2,850,16,1747,2,2,0,1,0,0,1,0,1,0,0,1,0,0,18000
2,585,198,1485,2,1,0,1,0,0,1,0,0,1,0,0,0,1,14000
3,1600,457,547,2,2,0,1,0,1,0,0,0,1,0,1,0,0,65000
2,950,200,1245,2,2,0,0,1,0,0,1,0,1,0,0,0,1,22000
1,120,10,1330,2,1,0,0,1,0,0,1,0,1,0,0,0,1,4000
2,500,266,2108,2,1,0,0,1,0,1,0,0,1,0,0,0,1,10000
1,200,198,2198,2,1,0,1,0,0,0,1,1,0,0,1,0,0,7500
1,550,198,1652,2,1,0,0,1,0,1,0,0,1,0,0,0,1,17000
1,650,198,617,2,1,0,1,0,0,1,0,0,1,0,1,0,0,18000
4,2800,354,473,2,4,0,1,0,0,0,1,1,0,0,1,0,0,70000
1,50,269,1174,2,1,0,0,1,1,0,0,0,1,0,0,0,1,10000
2,550,311,511,2,1,0,1,0,0,0,1,0,1,0,0,0,1,15000
2,90,312,452,2,2,0,0,1,0,1,0,0,1,0,0,0,1,16500
3,2925,16,471,2,3,0,0,1,0,1,0,0,1,0,1,0,0,100000
1,150,311,1391,2,1,0,1,0,1,0,0,0,1,0,0,0,1,7500
2,450,14,2204,2,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
2,750,311,1165,2,2,0,1,0,0,0,1,1,0,0,0,0,1,18000
2,975,456,834,2,1,0,0,1,0,1,0,0,1,0,0,0,1,18000
3,106,457,341,2,1,0,0,1,0,1,0,0,1,0,0,0,1,8000
2,750,314,1257,2,2,0,0,1,1,0,0,0,1,0,0,0,1,14000
2,80,198,997,2,2,0,0,1,0,1,0,0,1,0,0,0,1,11000
3,96,200,1684,2,2,0,0,1,0,0,1,0,1,0,0,0,1,25000
1,500,14,393,2,1,0,0,1,0,0,1,0,1,0,0,0,1,9000
3,1550,456,2056,2,2,0,1,0,0,1,0,0,1,0,1,0,0,47000
2,1000,266,614,2,2,0,0,1,0,1,0,0,1,0,0,0,1,20000
1,400,198,1257,2,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
1,450,16,279,2,1,0,0,1,0,0,1,0,1,0,0,0,1,5000
2,1000,269,442,2,1,0,0,1,0,1,0,0,0,1,0,0,1,20000
1,450,198,1001,2,1,0,0,1,0,0,1,0,1,0,0,0,1,10000
3,100,269,393,2,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
2,550,198,1102,2,2,0,1,0,0,1,0,0,1,0,1,0,0,13500
1,400,196,309,2,1,0,0,1,0,1,0,0,1,0,0,0,1,5500
1,60,17,677,2,1,0,0,1,1,0,0,0,1,0,0,0,1,14000
4,900,270,1908,2,2,0,0,1,0,0,1,0,1,0,0,0,1,18000
1,700,17,1697,2,1,0,0,1,0,1,0,0,1,0,0,0,1,20000
2,500,198,1101,2,1,0,0,1,0,0,1,0,1,0,0,0,1,9300
3,2000,198,1730,2,3,0,1,0,1,0,0,1,0,0,1,0,0,80000
2,400,196,167,2,1,0,1,0,0,1,0,1,0,0,0,0,1,7500
3,1500,16,1786,2,2,0,1,0,0,0,1,1,0,0,1,0,0,30000
2,70,198,778,2,1,0,0,1,0,0,1,0,1,0,0,0,1,13000
2,60,198,793,2,2,0,0,1,0,0,1,0,1,0,0,0,1,8500
3,200,16,1500,2,3,0,1,0,0,1,0,1,0,0,1,0,0,44300
2,1650,198,1730,2,2,0,1,0,1,0,0,1,0,0,1,0,0,45000
2,1150,266,1787,2,2,0,1,0,0,0,1,1,0,0,1,0,0,30000
2,1800,456,1747,2,2,0,1,0,1,0,0,1,0,0,1,0,0,40000
4,4000,269,101,2,5,0,1,0,0,1,0,0,1,0,1,0,0,530000
2,900,10,148,2,1,0,0,1,0,0,1,0,1,0,0,0,1,12000
2,700,10,1819,2,1,0,0,1,0,0,1,0,1,0,0,0,1,13500
2,900,198,1831,2,2,0,0,1,0,0,1,0,1,0,0,0,1,30000
1,400,192,1385,2,1,0,0,1,0,1,0,0,1,0,0,0,1,9500
4,2700,456,659,2,4,0,1,0,0,0,1,1,0,0,1,0,0,200000
3,2000,454,1685,2,3,0,0,1,0,0,1,0,1,0,0,0,1,30000
2,450,14,1820,2,1,0,0,1,0,0,1,0,1,0,0,0,1,9000
2,400,198,2198,2,1,0,1,0,0,0,1,1,0,0,1,0,0,13000
2,500,17,2109,2,1,0,0,1,0,1,0,0,1,0,0,0,1,7000
1,450,16,1298,2,1,0,1,0,1,0,0,0,1,0,1,0,0,18000
1,350,14,1330,2,1,0,0,1,0,0,1,0,1,0,0,0,1,3500
4,272,16,1270,2,4,0,1,0,0,0,1,0,1,0,1,0,0,65000
1,545,196,529,2,1,0,0,1,1,0,0,0,1,0,0,0,1,19000
2,84,457,1500,2,2,0,0,1,0,1,0,0,1,0,0,0,1,23000
1,600,198,913,2,1,0,0,1,1,0,0,0,1,0,0,0,1,12000
2,75,269,393,2,2,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,165,198,467,2,2,0,1,0,0,1,0,1,0,0,0,0,1,38000
3,1100,16,1822,2,3,0,1,0,0,0,1,1,0,0,1,0,0,50000
1,500,266,572,2,1,0,0,1,0,0,1,0,1,0,0,0,1,6500
3,150,14,834,2,3,0,1,0,0,1,0,1,0,0,1,0,0,35000
2,70,200,2056,2,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
3,250,10,1239,2,2,0,0,1,0,1,0,0,1,0,0,0,1,30000
2,70,17,997,2,2,0,0,1,0,0,1,0,1,0,0,0,1,10000
1,300,269,138,2,1,0,1,0,0,1,0,1,0,0,1,0,0,18000
3,1800,16,1192,2,3,0,1,0,0,1,0,1,0,0,1,0,0,30000
1,400,269,1077,2,1,0,1,0,0,1,0,0,1,0,1,0,0,16000
3,1250,196,360,2,2,0,0,1,0,1,0,0,1,0,0,0,1,22000
2,480,16,1690,2,1,0,0,1,0,1,0,0,1,0,0,0,1,9000
2,84,198,1500,2,2,0,1,0,0,1,0,1,0,0,1,0,0,20200
2,84,198,1502,2,2,0,1,0,0,1,0,1,0,0,1,0,0,19500
2,600,269,138,2,2,0,1,0,0,1,0,1,0,0,1,0,0,21000
2,600,457,138,2,2,0,1,0,0,1,0,1,0,0,1,0,0,20000
2,720,198,655,2,2,0,0,1,0,1,0,0,1,0,0,0,1,13000
2,75,1,1330,2,1,0,1,0,0,0,1,0,1,0,0,0,1,6500
3,1000,16,566,2,2,0,0,1,0,0,1,0,1,0,0,0,1,25000
2,900,198,1192,2,2,0,1,0,0,1,0,1,0,0,1,0,0,20000
2,2200,1,834,2,2,0,1,0,0,1,0,0,0,1,0,0,1,33000
3,900,457,1244,2,1,0,1,0,0,1,0,0,1,0,0,0,1,18000
1,550,266,1528,2,1,0,1,0,0,1,0,0,1,0,0,0,1,13000
2,450,312,1465,2,1,0,0,1,1,0,0,0,1,0,0,0,1,10000
2,470,198,1568,2,2,0,0,1,1,0,0,0,1,0,0,0,1,10000
3,125,269,1001,2,2,0,0,1,0,1,0,0,1,0,0,0,1,23000
4,2600,192,2063,2,4,0,1,0,0,1,0,0,1,0,0,0,1,150000
3,1500,330,448,2,3,0,1,0,0,1,0,0,1,0,1,0,0,25000
2,80,269,533,2,1,0,0,1,0,1,0,0,1,0,0,0,1,21000
3,1100,266,540,2,2,0,1,0,0,1,0,0,1,0,0,0,1,30000
2,1000,312,2056,2,2,0,0,1,0,1,0,0,1,0,0,0,1,22000
2,800,270,1257,2,2,0,0,1,0,0,1,0,1,0,0,0,1,14000
2,50,200,532,2,1,0,0,1,1,0,0,0,1,0,0,0,1,7000
2,1000,200,1005,2,2,0,0,1,0,1,0,0,1,0,0,0,1,18500
1,550,196,394,2,1,0,1,0,0,0,1,1,0,0,1,0,0,8500
1,450,457,394,2,1,0,1,0,0,0,1,1,0,0,1,0,0,8000
2,670,198,1637,2,2,0,0,1,1,0,0,0,1,0,0,0,1,10000
2,700,14,529,2,1,0,0,1,0,1,0,0,1,0,0,0,1,15000
3,125,269,2097,2,2,0,0,1,0,1,0,1,0,0,0,0,1,37000
3,1872,17,659,2,3,0,0,1,0,1,0,0,1,0,1,0,0,90000
2,650,198,394,2,1,0,1,0,0,0,1,0,1,0,1,0,0,12000
2,550,16,394,2,2,0,1,0,0,0,1,1,0,0,1,0,0,13000
2,84,457,1500,2,2,0,1,0,0,1,0,1,0,0,1,0,0,22000
1,90,454,647,2,2,0,0,1,0,0,1,0,1,0,0,0,1,4000
2,1000,16,1101,2,2,0,0,1,0,0,1,0,1,0,0,0,1,12000
1,65,269,1071,2,1,0,0,1,0,0,1,0,1,0,0,0,1,9000
2,75,198,1485,2,1,0,0,1,0,0,1,0,1,0,0,0,1,14000
1,250,457,138,2,1,0,1,0,1,0,0,1,0,0,1,0,0,15000
2,900,269,1938,2,2,0,0,1,0,0,1,1,0,0,0,0,1,12500
3,900,269,138,2,3,0,1,0,0,1,0,1,0,0,1,0,0,30000
2,650,456,1242,2,2,0,0,1,0,0,1,0,1,0,0,0,1,9500
2,900,312,276,2,2,0,0,1,0,1,0,0,1,0,0,0,1,15000
1,800,270,1694,2,1,0,0,1,0,1,0,0,1,0,0,0,1,12000
1,410,198,536,2,1,0,1,0,0,0,1,1,0,0,0,0,1,8000
3,1500,196,1634,2,3,0,0,1,1,0,0,0,1,0,0,0,1,70000
4,2800,196,1730,2,4,0,1,0,0,0,1,0,1,0,0,0,1,250000
3,1800,198,1528,2,2,0,1,0,0,1,0,1,0,0,1,0,0,31500
2,1400,457,1789,2,2,0,1,0,0,1,0,1,0,0,1,0,0,30000
3,1600,269,658,2,3,0,0,1,0,1,0,0,1,0,0,0,1,60000
3,1200,269,1634,2,2,0,1,0,0,1,0,1,0,0,1,0,0,35000
3,1150,198,2097,2,3,0,1,0,0,0,1,0,1,0,1,0,0,55000
2,110,454,958,2,1,0,0,1,0,1,0,0,1,0,0,0,1,20000
1,300,266,1950,2,1,0,0,1,1,0,0,0,1,0,0,0,1,6500
2,750,16,1484,2,2,0,1,0,0,1,0,0,1,0,1,0,0,17000
1,450,16,1502,2,1,0,1,0,0,1,0,1,0,0,1,0,0,9300
2,410,198,630,2,1,0,0,1,0,0,1,0,1,0,0,0,1,7500
2,800,200,834,2,1,0,0,1,1,0,0,0,1,0,0,0,1,20000
3,120,312,282,2,3,0,0,1,1,0,0,0,1,0,0,0,1,18000
1,650,198,1747,2,1,0,1,0,1,0,0,1,0,0,1,0,0,15000
2,810,266,2094,2,2,0,0,1,0,1,0,0,1,0,0,0,1,20000
3,700,14,793,2,2,0,0,1,1,0,0,0,1,0,0,0,1,12000
2,1125,454,1048,2,2,0,0,1,1,0,0,0,1,0,0,0,1,40000
2,600,312,1698,2,2,0,0,1,0,0,1,0,1,0,0,0,1,8000
3,1300,16,1889,2,3,0,1,0,1,0,0,1,0,0,1,0,0,95000
3,1450,198,1076,2,3,0,1,0,0,1,0,0,1,0,1,0,0,68000
3,110,17,2011,2,2,0,0,1,0,0,1,0,1,0,0,0,1,18000
4,3500,14,101,2,6,0,1,0,0,1,0,1,0,0,1,0,0,130000
4,4000,266,2137,2,7,0,1,0,0,1,0,1,0,0,1,0,0,150000
3,2500,14,1794,2,4,0,1,0,0,1,0,1,0,0,1,0,0,75000
4,3000,198,1730,2,5,0,1,0,0,1,0,1,0,0,1,0,0,110000
4,3500,266,2063,2,6,0,1,0,0,1,0,1,0,0,1,0,0,150000
1,240,312,1192,2,1,0,0,1,0,1,0,1,0,0,0,0,1,10000
3,1250,198,394,2,2,0,1,0,0,0,1,1,0,0,1,0,0,24000
3,1000,200,1693,2,2,0,0,1,0,1,0,0,1,0,0,0,1,28000
3,900,198,1484,2,2,0,1,0,0,0,1,1,0,0,0,0,1,28000
2,900,457,854,2,2,0,1,0,0,1,0,0,1,0,1,0,0,18000
3,1250,269,394,2,3,0,1,0,0,0,1,0,1,0,1,0,0,27000
2,650,198,394,2,2,0,1,0,0,0,1,0,1,0,1,0,0,17000
3,3200,10,1924,2,4,0,0,1,0,1,0,0,1,0,0,0,1,350000
2,900,196,1528,2,1,0,0,1,0,1,0,0,1,0,0,0,1,25000
3,1250,198,384,2,2,0,1,0,0,0,1,1,0,0,1,0,0,16500
2,60,266,1690,2,2,0,1,0,0,1,0,1,0,0,0,0,1,14000
2,90,269,1164,2,2,0,0,1,0,0,1,0,1,0,0,0,1,18000
2,55,269,1515,2,1,0,0,1,0,0,1,0,1,0,0,0,1,10000
2,50,10,539,2,1,0,0,1,0,0,1,0,1,0,0,0,1,10000
4,400,457,1794,2,4,0,1,0,0,0,1,0,1,0,1,0,0,100000
2,680,198,1528,2,1,0,1,0,1,0,0,1,0,0,1,0,0,25000
2,756,198,1501,2,2,0,1,0,0,1,0,1,0,0,1,0,0,22999
2,500,196,825,2,1,0,0,1,0,0,1,0,1,0,0,0,1,6000
2,900,456,2056,2,2,0,1,0,1,0,0,0,1,0,0,0,1,40000
3,2000,272,471,2,3,0,0,1,1,0,0,0,1,0,0,0,1,250000
1,40,266,1822,2,1,0,1,0,1,0,0,0,1,0,1,0,0,13000
1,100,266,415,2,1,0,0,1,1,0,0,0,1,0,1,0,0,14000
2,950,196,620,2,2,0,1,0,0,1,0,0,1,0,0,0,1,20000
1,200,16,1920,2,1,0,1,0,1,0,0,1,0,0,0,0,1,5500
2,900,457,1074,2,2,0,1,0,1,0,0,0,1,0,1,0,0,32000
2,750,16,1257,2,1,0,0,1,0,1,0,0,1,0,0,0,1,8000
3,1400,269,1468,2,3,0,1,0,0,0,1,0,0,1,1,0,0,25000
2,100,198,1822,2,2,0,1,0,0,1,0,0,1,0,1,0,0,28000
2,100,10,913,2,2,0,0,1,0,1,0,0,1,0,1,0,0,22000
1,100,446,415,2,1,0,0,1,0,1,0,0,1,0,1,0,0,21000
2,1000,198,446,2,2,0,0,1,0,1,0,0,1,0,1,0,0,30000
1,400,198,1074,2,1,0,1,0,0,0,1,0,1,0,1,0,0,12000
1,70,196,452,2,1,0,0,1,0,0,1,0,1,0,0,0,1,15000
1,450,445,443,2,1,0,1,0,1,0,0,0,1,0,0,0,1,18000
2,900,269,26,2,1,0,1,0,0,0,1,0,1,0,0,0,1,18000
1,42,456,535,2,1,0,0,1,0,1,0,0,1,0,0,0,1,10000
1,400,198,1074,2,1,0,1,0,1,0,0,0,1,0,1,0,0,16000
2,900,266,84,2,2,0,1,0,0,1,0,1,0,0,0,0,1,20000
4,1500,198,1693,2,2,0,1,0,0,1,0,0,1,0,1,0,0,28000
1,70,16,1465,2,1,0,0,1,0,1,0,0,1,0,0,0,1,7000
2,450,446,1811,2,1,0,1,0,1,0,0,0,1,0,0,0,1,30000
2,900,457,695,2,1,0,1,0,0,1,0,0,1,0,0,0,1,15000
1,500,17,1177,2,1,0,1,0,0,0,1,0,1,0,0,0,1,8000
1,400,196,1528,2,2,0,1,0,0,0,1,0,1,0,1,0,0,9000
3,150,198,1501,2,2,0,1,0,0,1,0,1,0,0,1,0,0,33500
1,450,14,1368,2,1,0,1,0,0,0,1,0,1,0,0,0,1,9500
2,540,16,209,2,1,0,0,1,0,0,1,0,1,0,0,0,1,10000
1,400,269,1074,2,1,0,1,0,1,0,0,0,1,0,1,0,0,20000
1,450,198,395,2,1,0,1,0,0,0,1,0,1,0,1,0,0,10000
1,700,312,452,2,1,0,0,1,0,0,1,0,1,0,0,0,1,15000
3,1450,457,2056,2,2,0,1,0,1,0,0,1,0,0,1,0,0,55000
2,1000,198,1508,2,2,0,1,0,0,1,0,1,0,0,1,0,0,20000
2,550,16,1747,2,2,0,1,0,0,1,0,1,0,0,1,0,0,16000
